id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
4,4,free,1,1,motor,4,4,1,0.462,1,0
4,4,free,1,2,motor,7,6,0,0.319,1,0
4,4,free,1,2,motor,7,7,1,0.620,2,0
4,4,free,1,3,motor,4,4,1,0.491,1,0
4,4,free,1,4,motor,6,6,1,0.476,1,0
4,4,free,1,5,motor,5,5,1,0.503,1,0
4,4,free,1,6,motor,4,4,1,0.390,1,0
4,4,free,1,7,motor,1,1,1,0.354,1,0
4,4,free,1,8,motor,2,2,1,0.452,1,0
4,4,free,1,9,motor,1,1,1,0.580,1,0
4,4,free,1,10,motor,7,7,1,0.523,1,0
4,4,free,1,11,motor,8,8,1,0.312,1,0
4,4,free,1,12,motor,7,7,1,0.391,1,0
4,4,free,1,13,motor,5,5,1,0.344,1,0
4,4,free,1,14,motor,4,4,1,0.463,1,0
4,4,free,1,15,motor,3,3,1,0.372,1,0
4,4,free,1,16,motor,8,7,0,0.306,1,0
4,4,free,1,16,motor,8,8,1,0.390,2,0
4,4,free,1,17,motor,8,8,1,1.539,1,0
4,4,free,1,18,motor,1,1,1,0.528,1,0
4,4,free,1,19,motor,8,8,1,0.329,1,0
4,4,free,1,20,motor,7,7,1,0.396,1,0
4,4,free,1,21,motor,1,1,1,0.409,1,0
4,4,free,1,22,motor,5,5,1,0.418,1,0
4,4,free,1,23,motor,6,6,1,0.443,1,0
4,4,free,1,24,motor,7,7,1,0.359,1,0
4,4,free,1,25,motor,5,5,1,0.411,1,0
4,4,free,1,26,motor,4,4,1,0.343,1,0
4,4,free,1,27,motor,8,8,1,0.381,1,0
4,4,free,1,28,motor,3,4,0,0.326,1,0
4,4,free,1,28,motor,3,3,1,0.391,2,0
4,4,free,1,29,motor,8,3,0,0.059,1,0
4,4,free,1,29,motor,8,8,1,0.908,2,0
4,4,free,1,30,motor,2,2,1,0.670,1,0
4,4,free,1,31,motor,1,1,1,0.500,1,0
4,4,free,1,32,motor,2,2,1,0.557,1,0
4,4,free,1,33,motor,3,3,1,0.425,1,0
4,4,free,1,34,motor,7,7,1,0.512,1,0
4,4,free,1,35,motor,7,7,1,0.931,1,0
4,4,free,1,36,motor,2,2,1,0.668,1,0
4,4,free,1,37,motor,6,6,1,0.991,1,0
4,4,free,1,38,motor,5,5,1,0.553,1,0
4,4,free,1,39,motor,1,1,1,0.536,1,0
4,4,free,1,40,motor,2,2,1,0.534,1,0
4,4,free,1,41,motor,3,2,0,0.349,1,0
4,4,free,1,41,motor,3,3,1,0.371,2,0
4,4,free,1,42,motor,8,8,1,0.533,1,0
4,4,free,1,43,motor,6,6,1,0.858,1,0
4,4,free,1,44,motor,5,5,1,0.518,1,0
4,4,free,1,45,motor,6,6,1,0.634,1,0
4,4,free,1,46,motor,4,4,1,0.584,1,0
4,4,free,1,47,motor,1,1,1,0.464,1,0
4,4,free,1,48,motor,3,3,1,0.741,1,0
4,4,free,1,49,motor,6,6,1,0.857,1,0
4,4,free,1,50,motor,1,1,1,0.512,1,0
4,4,free,1,51,motor,4,4,1,0.479,1,0
4,4,free,1,52,motor,2,2,1,0.630,1,0
4,4,free,1,53,motor,8,8,1,0.489,1,0
4,4,free,1,54,motor,2,2,1,0.577,1,0
4,4,free,1,55,motor,3,3,1,0.483,1,0
4,4,free,1,56,motor,2,2,1,0.553,1,0
4,4,free,1,57,motor,4,4,1,0.372,1,0
4,4,free,1,58,motor,1,1,1,0.397,1,0
4,4,free,1,59,motor,5,5,1,0.527,1,0
4,4,free,1,60,motor,2,2,1,0.498,1,0
4,4,free,1,61,motor,6,5,0,0.355,1,0
4,4,free,1,61,motor,6,7,0,0.194,2,0
4,4,free,1,61,motor,6,6,1,0.728,3,0
4,4,free,1,62,motor,6,6,1,0.932,1,0
4,4,free,1,63,motor,2,2,1,0.641,1,0
4,4,free,1,64,motor,3,3,1,0.703,1,0
4,4,free,1,65,motor,5,5,1,0.535,1,0
4,4,free,1,66,motor,2,2,1,0.547,1,0
4,4,free,1,67,motor,8,8,1,0.510,1,0
4,4,free,1,68,motor,6,6,1,0.670,1,0
4,4,free,1,69,motor,1,1,1,0.465,1,0
4,4,free,1,70,motor,5,5,1,0.503,1,0
4,4,free,1,71,motor,7,7,1,0.615,1,0
4,4,free,1,72,motor,3,3,1,0.622,1,0
4,4,free,1,73,motor,7,7,1,0.605,1,0
4,4,free,1,74,motor,6,6,1,0.524,1,0
4,4,free,1,75,motor,2,2,1,0.539,1,0
4,4,free,1,76,motor,1,1,1,0.450,1,0
4,4,free,1,77,motor,3,3,1,0.561,1,0
4,4,free,1,78,motor,7,7,1,0.686,1,0
4,4,free,1,79,motor,1,1,1,0.430,1,0
4,4,free,1,80,motor,2,2,1,0.551,1,0
4,4,free,1,81,motor,2,2,1,0.474,1,0
4,4,free,1,82,motor,1,1,1,0.403,1,0
4,4,free,1,83,motor,8,8,1,0.390,1,0
4,4,free,1,84,motor,4,4,1,0.445,1,0
4,4,free,1,85,motor,4,4,1,0.352,1,0
4,4,free,1,86,motor,3,3,1,0.460,1,0
4,4,free,1,87,motor,3,3,1,0.348,1,0
4,4,free,1,88,motor,7,7,1,0.635,1,0
4,4,free,1,89,motor,6,6,1,0.490,1,0
4,4,free,1,90,motor,6,6,1,0.435,1,0
4,4,free,1,91,motor,3,3,1,0.601,1,0
4,4,free,1,92,motor,6,6,1,0.729,1,0
4,4,free,1,93,motor,4,4,1,0.435,1,0
4,4,free,1,94,motor,6,7,0,0.517,1,0
4,4,free,1,94,motor,6,6,1,0.267,2,0
4,4,free,1,95,motor,1,1,1,0.552,1,0
4,4,free,1,96,motor,7,7,1,0.887,1,0
4,4,free,1,97,motor,7,7,1,0.277,1,0
4,4,free,1,98,motor,6,6,1,0.437,1,0
4,4,free,1,99,motor,8,8,1,0.403,1,0
4,4,free,1,100,motor,1,1,1,0.509,1,0
4,4,free,1,101,motor,7,7,1,0.618,1,0
4,4,free,1,102,motor,8,8,1,0.380,1,0
4,4,free,1,103,motor,8,8,1,0.347,1,0
4,4,free,1,104,motor,6,6,1,0.455,1,0
4,4,free,1,105,motor,1,6,0,0.011,1,0
4,4,free,1,105,motor,1,1,1,0.834,2,0
4,4,free,1,106,motor,6,6,1,0.695,1,0
4,4,free,1,107,motor,1,1,1,0.480,1,0
4,4,free,1,108,motor,7,7,1,0.489,1,0
4,4,free,1,109,motor,2,2,1,0.582,1,0
4,4,free,1,110,motor,8,8,1,0.502,1,0
4,4,free,1,111,motor,3,4,0,0.933,1,0
4,4,free,1,111,motor,3,3,1,0.347,2,0
4,4,free,1,112,motor,8,8,1,0.675,1,0
4,4,free,1,113,motor,5,5,1,0.648,1,0
4,4,free,1,114,motor,1,1,1,0.447,1,0
4,4,free,1,115,motor,5,5,1,0.642,1,0
4,4,free,1,116,motor,3,3,1,0.487,1,0
4,4,free,1,117,motor,6,6,1,0.628,1,0
4,4,free,1,118,motor,8,8,1,0.452,1,0
4,4,free,1,119,motor,6,6,1,0.634,1,0
4,4,free,1,120,motor,4,3,0,0.371,1,0
4,4,free,1,120,motor,4,4,1,0.436,2,0
4,4,free,1,121,motor,3,3,1,0.390,1,0
4,4,free,1,122,motor,5,5,1,0.506,1,0
4,4,free,1,123,motor,6,6,1,0.458,1,0
4,4,free,1,124,motor,7,7,1,0.336,1,0
4,4,free,1,125,motor,5,5,1,0.464,1,0
4,4,free,1,126,motor,5,5,1,0.407,1,0
4,4,free,1,127,motor,4,4,1,0.439,1,0
4,4,free,1,128,motor,2,2,1,0.444,1,0
4,4,free,1,129,motor,7,7,1,0.458,1,0
4,4,free,1,130,motor,5,5,1,0.451,1,0
4,4,free,1,131,motor,6,6,1,0.441,1,0
4,4,free,1,132,motor,4,4,1,0.437,1,0
4,4,free,1,133,motor,7,7,1,0.417,1,0
4,4,free,1,134,motor,6,6,1,0.503,1,0
4,4,free,1,135,motor,3,3,1,0.712,1,0
4,4,free,1,136,motor,8,8,1,0.506,1,0
4,4,free,1,137,motor,8,8,1,0.499,1,0
4,4,free,1,138,motor,1,1,1,0.512,1,0
4,4,free,1,139,motor,4,4,1,0.421,1,0
4,4,free,1,140,motor,5,5,1,0.440,1,0
4,4,free,1,141,motor,5,5,1,0.371,1,0
4,4,free,1,142,motor,2,2,1,0.551,1,0
4,4,free,1,143,motor,7,7,1,0.485,1,0
4,4,free,1,144,motor,4,4,1,0.413,1,0
4,4,free,1,145,motor,2,2,1,0.448,1,0
4,4,free,1,146,motor,6,6,1,0.439,1,0
4,4,free,1,147,motor,3,3,1,0.679,1,0
4,4,free,1,148,motor,4,4,1,0.421,1,0
4,4,free,1,149,motor,1,1,1,0.392,1,0
4,4,free,1,150,motor,2,2,1,0.537,1,0
4,4,free,1,151,motor,4,4,1,0.360,1,0
4,4,free,1,152,motor,6,7,0,0.454,1,0
4,4,free,1,152,motor,6,6,1,0.300,2,0
4,4,free,1,153,motor,8,8,1,0.397,1,0
4,4,free,1,154,motor,1,1,1,0.583,1,0
4,4,free,1,155,motor,3,3,1,0.483,1,0
4,4,free,1,156,motor,8,8,1,0.352,1,0
4,4,free,1,157,motor,2,2,1,0.625,1,0
4,4,free,1,158,motor,8,8,1,0.337,1,0
4,4,free,1,159,motor,3,3,1,0.722,1,0
4,4,free,1,160,motor,2,2,1,0.513,1,0
4,4,free,1,161,motor,6,6,1,0.662,1,0
4,4,free,1,162,motor,4,4,1,0.439,1,0
4,4,free,1,163,motor,7,7,1,0.639,1,0
4,4,free,1,164,motor,4,4,1,0.390,1,0
4,4,free,1,165,motor,1,1,1,0.558,1,0
4,4,free,1,166,motor,8,8,1,0.422,1,0
4,4,free,1,167,motor,8,8,1,0.402,1,0
4,4,free,1,168,motor,7,6,0,0.467,1,0
4,4,free,1,168,motor,7,7,1,0.508,2,0
4,4,free,1,169,motor,3,3,1,0.630,1,0
4,4,free,1,170,motor,8,8,1,0.464,1,0
4,4,free,1,171,motor,4,4,1,0.594,1,0
4,4,free,1,172,motor,4,4,1,0.339,1,0
4,4,free,1,173,motor,3,3,1,0.629,1,0
4,4,free,1,174,motor,5,5,1,0.644,1,0
4,4,free,1,175,motor,7,7,1,0.506,1,0
4,4,free,1,176,motor,2,2,1,0.577,1,0
4,4,free,1,177,motor,7,7,1,0.424,1,0
4,4,free,1,178,motor,2,2,1,0.500,1,0
4,4,free,1,179,motor,4,4,1,0.548,1,0
4,4,free,1,180,motor,2,2,1,0.497,1,0
4,4,free,1,181,motor,7,7,1,0.722,1,0
4,4,free,1,182,motor,3,3,1,0.509,1,0
4,4,free,1,183,motor,4,4,1,0.413,1,0
