id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
24,6,free,1,1,motor,8,8,1,0.462,1,0
24,6,free,1,2,motor,4,4,1,0.460,1,0
24,6,free,1,3,motor,4,4,1,0.614,1,0
24,6,free,1,4,motor,5,5,1,0.381,1,0
24,6,free,1,5,motor,1,1,1,0.355,1,0
24,6,free,1,6,motor,4,4,1,0.338,1,0
24,6,free,1,7,motor,8,8,1,0.356,1,0
24,6,free,1,8,motor,2,2,1,0.537,1,0
24,6,free,1,9,motor,1,1,1,0.419,1,0
24,6,free,1,10,motor,5,5,1,0.395,1,0
24,6,free,1,11,motor,3,3,1,0.447,1,0
24,6,free,1,12,motor,8,8,1,0.428,1,0
24,6,free,1,13,motor,6,6,1,0.446,1,0
24,6,free,1,14,motor,5,5,1,0.374,1,0
24,6,free,1,15,motor,5,5,1,0.534,1,0
24,6,free,1,16,motor,7,7,1,0.410,1,0
24,6,free,1,17,motor,6,6,1,0.391,1,0
24,6,free,1,18,motor,6,6,1,0.330,1,0
24,6,free,1,19,motor,3,3,1,0.484,1,0
24,6,free,1,20,motor,8,8,1,0.441,1,0
24,6,free,1,21,motor,1,1,1,0.457,1,0
24,6,free,1,22,motor,8,8,1,0.373,1,0
24,6,free,1,23,motor,3,3,1,0.439,1,0
24,6,free,1,24,motor,2,2,1,0.369,1,0
24,6,free,1,25,motor,3,3,1,0.350,1,0
24,6,free,1,26,motor,7,7,1,0.406,1,0
24,6,free,1,27,motor,6,6,1,0.394,1,0
24,6,free,1,28,motor,4,4,1,0.508,1,0
24,6,free,1,29,motor,8,8,1,0.387,1,0
24,6,free,1,30,motor,7,7,1,0.371,1,0
24,6,free,1,31,motor,8,8,1,0.382,1,0
24,6,free,1,32,motor,6,6,1,0.351,1,0
24,6,free,1,33,motor,1,1,1,0.378,1,0
24,6,free,1,34,motor,7,7,1,0.377,1,0
24,6,free,1,35,motor,7,7,1,0.390,1,0
24,6,free,1,36,motor,3,4,0,0.433,1,0
24,6,free,1,36,motor,3,3,1,0.348,2,0
24,6,free,1,37,motor,5,5,1,0.417,1,0
24,6,free,1,38,motor,7,7,1,0.390,1,0
24,6,free,1,39,motor,7,7,1,0.375,1,0
24,6,free,1,40,motor,3,3,1,0.558,1,0
24,6,free,1,41,motor,6,6,1,0.433,1,0
24,6,free,1,42,motor,3,3,1,0.357,1,0
24,6,free,1,43,motor,6,6,1,0.274,1,0
24,6,free,1,44,motor,8,8,1,0.390,1,0
24,6,free,1,45,motor,5,5,1,0.425,1,0
24,6,free,1,46,motor,8,8,1,0.355,1,0
24,6,free,1,47,motor,5,5,1,0.316,1,0
24,6,free,1,48,motor,2,2,1,0.514,1,0
24,6,free,1,49,motor,8,8,1,0.399,1,0
24,6,free,1,50,motor,4,4,1,0.421,1,0
24,6,free,1,51,motor,1,1,1,0.377,1,0
24,6,free,1,52,motor,6,6,1,0.385,1,0
24,6,free,1,53,motor,1,1,1,0.354,1,0
24,6,free,1,54,motor,1,1,1,0.384,1,0
24,6,free,1,55,motor,3,4,0,0.434,1,0
24,6,free,1,55,motor,3,3,1,0.413,2,0
24,6,free,1,56,motor,1,1,1,0.397,1,0
24,6,free,1,57,motor,4,4,1,0.390,1,0
24,6,free,1,58,motor,6,6,1,0.459,1,0
24,6,free,1,59,motor,6,6,1,0.371,1,0
24,6,free,1,60,motor,3,2,0,0.408,1,0
24,6,free,1,60,motor,3,3,1,0.370,2,0
24,6,free,1,61,motor,4,4,1,0.543,1,0
24,6,free,1,62,motor,5,6,0,0.375,1,0
24,6,free,1,62,motor,5,5,1,0.356,2,0
24,6,free,1,63,motor,8,8,1,0.444,1,0
24,6,free,1,64,motor,4,4,1,0.382,1,0
24,6,free,1,65,motor,6,6,1,0.449,1,0
24,6,free,1,66,motor,3,3,1,0.521,1,0
24,6,free,1,67,motor,5,5,1,0.452,1,0
24,6,free,1,68,motor,4,3,0,0.349,1,0
24,6,free,1,68,motor,4,4,1,0.192,2,0
24,6,free,1,69,motor,4,4,1,0.334,1,0
24,6,free,1,70,motor,1,1,1,0.398,1,0
24,6,free,1,71,motor,3,3,1,0.546,1,0
24,6,free,1,72,motor,4,3,0,0.392,1,0
24,6,free,1,72,motor,4,4,1,0.173,2,0
24,6,free,1,73,motor,2,2,1,0.494,1,0
24,6,free,1,74,motor,4,4,1,0.384,1,0
24,6,free,1,75,motor,4,4,1,0.369,1,0
24,6,free,1,76,motor,2,2,1,0.379,1,0
24,6,free,1,77,motor,8,8,1,0.416,1,0
24,6,free,1,78,motor,7,7,1,0.382,1,0
24,6,free,1,79,motor,6,6,1,0.365,1,0
24,6,free,1,80,motor,2,2,1,0.441,1,0
24,6,free,1,81,motor,4,4,1,0.394,1,0
24,6,free,1,82,motor,8,8,1,0.414,1,0
24,6,free,1,83,motor,5,5,1,0.411,1,0
24,6,free,1,84,motor,1,1,1,0.364,1,0
24,6,free,1,85,motor,2,2,1,0.461,1,0
24,6,free,1,86,motor,2,2,1,0.319,1,0
24,6,free,1,87,motor,4,4,1,0.371,1,0
24,6,free,1,88,motor,7,7,1,0.402,1,0
24,6,free,1,89,motor,5,5,1,0.428,1,0
24,6,free,1,90,motor,6,6,1,0.378,1,0
24,6,free,1,91,motor,7,7,1,0.424,1,0
24,6,free,1,92,motor,1,1,1,0.431,1,0
24,6,free,1,93,motor,5,5,1,0.412,1,0
24,6,free,1,94,motor,2,2,1,0.435,1,0
24,6,free,1,95,motor,6,7,0,0.393,1,0
24,6,free,1,95,motor,6,6,1,0.302,2,0
24,6,free,1,96,motor,1,1,1,0.511,1,0
24,6,free,1,97,motor,4,4,1,0.393,1,0
24,6,free,1,98,motor,2,2,1,0.512,1,0
24,6,free,1,99,motor,6,6,1,0.445,1,0
24,6,free,1,100,motor,8,8,1,0.370,1,0
24,6,free,1,101,motor,4,4,1,0.364,1,0
24,6,free,1,102,motor,3,3,1,0.411,1,0
24,6,free,1,103,motor,7,7,1,0.400,1,0
24,6,free,1,104,motor,3,3,1,0.423,1,0
24,6,free,1,105,motor,2,2,1,0.387,1,0
24,6,free,1,106,motor,3,4,0,0.401,1,0
24,6,free,1,106,motor,3,3,1,0.137,2,0
24,6,free,1,107,motor,5,5,1,0.428,1,0
24,6,free,1,108,motor,2,2,1,0.375,1,0
24,6,free,1,109,motor,7,7,1,0.394,1,0
24,6,free,1,110,motor,4,4,1,0.389,1,0
24,6,free,1,111,motor,8,8,1,0.421,1,0
24,6,free,1,112,motor,1,1,1,0.437,1,0
24,6,free,1,113,motor,6,6,1,0.437,1,0
24,6,free,1,114,motor,4,4,1,0.562,1,0
24,6,free,1,115,motor,6,6,1,0.390,1,0
24,6,free,1,116,motor,5,5,1,0.380,1,0
24,6,free,1,117,motor,6,6,1,0.338,1,0
24,6,free,1,118,motor,2,2,1,0.393,1,0
24,6,free,1,119,motor,4,4,1,0.394,1,0
24,6,free,1,120,motor,8,8,1,0.467,1,0
24,6,free,1,121,motor,6,6,1,0.447,1,0
24,6,free,1,122,motor,7,7,1,0.377,1,0
24,6,free,1,123,motor,2,2,1,0.397,1,0
24,6,free,1,124,motor,6,6,1,0.420,1,0
24,6,free,1,125,motor,7,7,1,0.406,1,0
24,6,free,1,126,motor,8,8,1,0.434,1,0
24,6,free,1,127,motor,1,1,1,0.469,1,0
24,6,free,1,128,motor,6,7,0,0.270,1,0
24,6,free,1,128,motor,6,6,1,0.336,2,0
24,6,free,1,129,motor,8,8,1,0.388,1,0
24,6,free,1,130,motor,1,1,1,0.383,1,0
24,6,free,1,131,motor,8,8,1,0.379,1,0
24,6,free,1,132,motor,8,8,1,0.448,1,0
24,6,free,1,133,motor,5,5,1,0.380,1,0
24,6,free,1,134,motor,6,6,1,0.320,1,0
24,6,free,1,135,motor,6,6,1,0.333,1,0
24,6,free,1,136,motor,3,3,1,0.642,1,0
24,6,free,1,137,motor,7,6,0,0.366,1,0
24,6,free,1,137,motor,7,7,1,0.156,2,0
24,6,free,1,138,motor,6,6,1,0.518,1,0
24,6,free,1,139,motor,6,6,1,0.329,1,0
24,6,free,1,140,motor,3,2,0,0.435,1,0
24,6,free,1,140,motor,3,3,1,0.133,2,0
24,6,free,1,141,motor,1,1,1,0.429,1,0
24,6,free,1,142,motor,3,3,1,0.363,1,0
24,6,free,1,143,motor,7,6,0,0.377,1,0
24,6,free,1,143,motor,7,7,1,0.141,2,0
24,6,free,1,144,motor,1,1,1,0.414,1,0
24,6,free,1,145,motor,3,3,1,0.346,1,0
24,6,free,1,146,motor,4,4,1,0.393,1,0
24,6,free,1,147,motor,2,3,0,0.391,1,0
24,6,free,1,147,motor,2,2,1,0.107,2,0
24,6,free,1,148,motor,7,7,1,0.430,1,0
24,6,free,1,149,motor,3,3,1,0.491,1,0
24,6,free,1,150,motor,8,8,1,0.425,1,0
24,6,free,1,151,motor,3,3,1,0.398,1,0
24,6,free,1,152,motor,4,4,1,0.420,1,0
24,6,free,1,153,motor,7,7,1,0.390,1,0
24,6,free,1,154,motor,4,4,1,0.379,1,0
24,6,free,1,155,motor,3,2,0,0.355,1,0
24,6,free,1,155,motor,3,3,1,0.157,2,0
24,6,free,1,156,motor,3,3,1,0.349,1,0
24,6,free,1,157,motor,5,5,1,0.588,1,0
24,6,free,1,158,motor,4,3,0,0.422,1,0
24,6,free,1,158,motor,4,4,1,0.142,2,0
24,6,free,1,159,motor,8,8,1,0.606,1,0
24,6,free,1,160,motor,6,6,1,0.626,1,0
24,6,free,1,161,motor,2,2,1,0.491,1,0
24,6,free,1,162,motor,5,5,1,0.546,1,0
24,6,free,1,163,motor,3,3,1,0.441,1,0
24,6,free,1,164,motor,2,2,1,0.400,1,0
24,6,free,1,165,motor,2,2,1,0.311,1,0
24,6,free,1,166,motor,6,6,1,0.454,1,0
24,6,free,1,167,motor,5,4,0,0.383,1,0
24,6,free,1,167,motor,5,5,1,0.190,2,0
24,6,free,1,168,motor,7,7,1,0.439,1,0
24,6,free,1,169,motor,6,6,1,0.449,1,0
24,6,free,1,170,motor,8,8,1,0.453,1,0
24,6,free,1,171,motor,4,4,1,0.519,1,0
24,6,free,1,172,motor,1,1,1,0.392,1,0
24,6,free,1,173,motor,2,2,1,0.447,1,0
24,6,free,1,174,motor,1,1,1,0.499,1,0
24,6,free,1,175,motor,1,1,1,0.383,1,0
24,6,free,1,176,motor,3,3,1,0.416,1,0
24,6,free,1,177,motor,2,2,1,0.432,1,0
24,6,free,1,178,motor,2,2,1,0.326,1,0
24,6,free,1,179,motor,5,6,0,0.428,1,0
24,6,free,1,179,motor,5,5,1,0.171,2,0
24,6,free,1,180,motor,7,7,1,0.398,1,0
24,6,free,1,181,motor,1,1,1,0.501,1,0
24,6,free,1,182,motor,8,8,1,0.413,1,0
24,6,free,1,183,motor,6,6,1,0.436,1,0
24,6,free,1,184,motor,1,1,1,0.482,1,0
24,6,free,1,185,motor,6,6,1,0.464,1,0
24,6,free,1,186,motor,2,2,1,0.532,1,0
24,6,free,1,187,motor,5,5,1,0.420,1,0
24,6,free,1,188,motor,3,3,1,0.421,1,0
24,6,free,1,189,motor,8,8,1,0.467,1,0
24,6,free,1,190,motor,3,3,1,0.514,1,0
24,6,free,1,191,motor,1,1,1,0.426,1,0
24,6,free,1,192,motor,4,4,1,0.313,1,0
24,6,free,1,193,motor,7,7,1,0.391,1,0
24,6,free,1,194,motor,8,8,1,0.408,1,0
24,6,free,1,195,motor,7,7,1,0.427,1,0
24,6,free,1,196,motor,8,8,1,0.553,1,0
24,6,free,1,197,motor,2,2,1,0.395,1,0
24,6,free,1,198,motor,8,8,1,0.411,1,0
24,6,free,1,199,motor,2,2,1,0.407,1,0
24,6,free,1,200,motor,3,3,1,0.510,1,0
24,6,free,1,201,motor,5,5,1,0.508,1,0
24,6,free,1,202,motor,7,7,1,0.405,1,0
24,6,free,1,203,motor,7,7,1,0.335,1,0
24,6,free,1,204,motor,3,3,1,0.408,1,0
24,6,free,1,205,motor,2,2,1,0.410,1,0
24,6,free,1,206,motor,1,1,1,0.387,1,0
24,6,free,1,207,motor,7,7,1,0.472,1,0
24,6,free,1,208,motor,2,2,1,0.468,1,0
24,6,free,1,209,motor,4,4,1,0.590,1,0
24,6,free,1,210,motor,2,2,1,0.409,1,0
24,6,free,1,211,motor,7,7,1,0.337,1,0
24,6,free,1,212,motor,2,2,1,0.366,1,0
24,6,free,1,213,motor,7,6,0,0.416,1,0
24,6,free,1,213,motor,7,7,1,0.464,2,0
24,6,free,1,214,motor,2,2,1,0.504,1,0
24,6,free,1,215,motor,7,7,1,1.039,1,0
24,6,free,1,216,motor,6,6,1,0.403,1,0
24,6,free,1,217,motor,8,8,1,0.358,1,0
24,6,free,1,218,motor,1,1,1,0.414,1,0
24,6,free,1,219,motor,6,7,0,0.400,1,0
24,6,free,1,219,motor,6,6,1,0.322,2,0
24,6,free,1,220,motor,5,5,1,0.522,1,0
24,6,free,1,221,motor,3,3,1,0.545,1,0
24,6,free,1,222,motor,3,3,1,0.352,1,0
24,6,free,1,223,motor,8,8,1,0.390,1,0
24,6,free,1,224,motor,7,7,1,0.351,1,0
24,6,free,1,225,motor,1,1,1,0.477,1,0
24,6,free,1,226,motor,5,5,1,0.348,1,0
24,6,free,1,227,motor,3,2,0,0.401,1,0
24,6,free,1,227,motor,3,3,1,0.112,2,0
24,6,free,1,228,motor,6,7,0,0.399,1,0
24,6,free,1,228,motor,6,6,1,0.422,2,0
24,6,free,1,229,motor,2,2,1,0.514,1,0
24,6,free,1,230,motor,3,3,1,0.475,1,0
24,6,free,1,231,motor,1,1,1,0.488,1,0
24,6,free,1,232,motor,6,6,1,0.812,1,0
24,6,free,1,233,motor,5,5,1,0.449,1,0
24,6,free,1,234,motor,5,5,1,0.306,1,0
24,6,free,1,235,motor,3,3,1,0.446,1,0
24,6,free,1,236,motor,1,1,1,0.430,1,0
24,6,free,1,237,motor,7,7,1,0.564,1,0
24,6,free,1,238,motor,5,5,1,0.414,1,0
24,6,free,1,239,motor,2,2,1,0.602,1,0
24,6,free,1,240,motor,4,4,1,0.513,1,0
24,6,free,1,241,motor,1,1,1,0.443,1,0
24,6,free,1,242,motor,4,4,1,0.400,1,0
24,6,free,1,243,motor,5,5,1,0.392,1,0
24,6,free,1,244,motor,4,4,1,0.401,1,0
24,6,free,1,245,motor,4,4,1,0.416,1,0
24,6,free,1,246,motor,3,3,1,0.683,1,0
24,6,free,1,247,motor,4,4,1,0.445,1,0
24,6,free,1,248,motor,8,7,0,0.442,1,0
24,6,free,1,248,motor,8,8,1,0.204,2,0
24,6,free,1,249,motor,6,6,1,0.507,1,0
24,6,free,1,250,motor,1,1,1,0.715,1,0
24,6,free,1,251,motor,7,7,1,0.511,1,0
24,6,free,1,252,motor,6,6,1,0.410,1,0
24,6,free,1,253,motor,3,3,1,0.528,1,0
24,6,free,1,254,motor,1,1,1,0.520,1,0
24,6,free,1,255,motor,7,7,1,0.439,1,0
24,6,free,1,256,motor,2,2,1,0.459,1,0
24,6,free,1,257,motor,8,7,0,0.612,1,0
24,6,free,1,257,motor,8,8,1,0.179,2,0
24,6,free,1,258,motor,5,5,1,0.420,1,0
24,6,free,1,259,motor,4,4,1,0.516,1,0
24,6,free,1,260,motor,5,5,1,0.517,1,0
24,6,free,1,261,motor,4,3,0,0.418,1,0
24,6,free,1,261,motor,4,4,1,0.213,2,0
24,6,free,1,262,motor,5,6,0,0.403,1,0
24,6,free,1,262,motor,5,5,1,0.047,2,0
24,6,free,1,263,motor,1,1,1,0.473,1,0
24,6,free,1,264,motor,8,8,1,0.437,1,0
24,6,free,1,265,motor,3,3,1,0.603,1,0
24,6,free,1,266,motor,7,7,1,0.497,1,0
24,6,free,1,267,motor,8,8,1,0.419,1,0
24,6,free,1,268,motor,4,4,1,0.391,1,0
24,6,free,1,269,motor,8,8,1,0.414,1,0
24,6,free,1,270,motor,2,2,1,0.581,1,0
24,6,free,1,271,motor,5,5,1,0.467,1,0
24,6,free,1,272,motor,2,3,0,0.434,1,0
24,6,free,1,272,motor,2,2,1,0.140,2,0
24,6,free,1,273,motor,6,6,1,0.425,1,0
24,6,free,1,274,motor,2,2,1,0.437,1,0
24,6,free,1,275,motor,3,3,1,0.725,1,0
24,6,free,1,276,motor,6,6,1,0.508,1,0
24,6,free,1,277,motor,7,7,1,0.379,1,0
24,6,free,1,278,motor,4,4,1,0.506,1,0
24,6,free,1,279,motor,7,7,1,0.878,1,0
24,6,free,1,280,motor,2,2,1,0.457,1,0
24,6,free,1,281,motor,7,7,1,0.374,1,0
24,6,free,1,282,motor,4,4,1,0.374,1,0
24,6,free,1,283,motor,3,3,1,0.457,1,0
24,6,free,1,284,motor,7,7,1,0.410,1,0
24,6,free,1,285,motor,1,1,1,0.436,1,0
24,6,free,1,286,motor,4,4,1,0.450,1,0
24,6,free,1,287,motor,6,6,1,0.464,1,0
24,6,free,1,288,motor,2,2,1,0.455,1,0
24,6,free,1,289,motor,8,8,1,0.389,1,0
24,6,free,1,290,motor,3,3,1,0.593,1,0
24,6,free,1,291,motor,3,3,1,0.603,1,0
24,6,free,1,292,motor,5,5,1,0.461,1,0
24,6,free,1,293,motor,6,6,1,0.328,1,0
24,6,free,1,294,motor,4,3,0,0.415,1,0
24,6,free,1,294,motor,4,4,1,0.044,2,0
24,6,free,1,295,motor,3,3,1,0.629,1,0
24,6,free,1,296,motor,1,1,1,0.379,1,0
24,6,free,1,297,motor,6,6,1,0.425,1,0
24,6,free,1,298,motor,8,8,1,0.416,1,0
24,6,free,1,299,motor,8,8,1,0.353,1,0
24,6,free,1,300,motor,7,7,1,0.532,1,0
24,6,free,1,301,motor,2,2,1,0.827,1,0
24,6,free,1,302,motor,5,5,1,0.524,1,0
24,6,free,1,303,motor,8,8,1,0.403,1,0
24,6,free,1,304,motor,6,6,1,0.467,1,0
24,6,free,1,305,motor,1,1,1,0.402,1,0
24,6,free,1,306,motor,8,8,1,0.396,1,0
24,6,free,1,307,motor,7,7,1,0.455,1,0
24,6,free,1,308,motor,1,1,1,0.538,1,0
24,6,free,1,309,motor,1,1,1,0.336,1,0
24,6,free,1,310,motor,6,6,1,0.450,1,0
24,6,free,1,311,motor,8,7,0,0.349,1,0
24,6,free,1,311,motor,8,8,1,0.246,2,0
24,6,free,1,312,motor,3,3,1,0.716,1,0
24,6,free,1,313,motor,2,2,1,0.502,1,0
24,6,free,1,314,motor,1,1,1,0.344,1,0
24,6,free,1,315,motor,2,3,0,0.475,1,0
24,6,free,1,315,motor,2,2,1,0.119,2,0
24,6,free,1,316,motor,7,7,1,0.439,1,0
24,6,free,1,317,motor,8,8,1,0.423,1,0
24,6,free,1,318,motor,4,4,1,0.444,1,0
24,6,free,1,319,motor,1,1,1,0.408,1,0
24,6,free,1,320,motor,1,1,1,0.487,1,0
24,6,free,1,321,motor,7,7,1,0.571,1,0
24,6,free,1,322,motor,5,5,1,0.414,1,0
24,6,free,1,323,motor,5,5,1,0.309,1,0
24,6,free,1,324,motor,7,7,1,0.357,1,0
24,6,free,1,325,motor,3,4,0,0.555,1,0
24,6,free,1,325,motor,3,3,1,0.413,2,0
24,6,free,1,326,motor,2,2,1,0.455,1,0
24,6,free,1,327,motor,4,4,1,0.443,1,0
24,6,free,1,328,motor,7,7,1,0.404,1,0
24,6,free,1,329,motor,5,5,1,0.435,1,0
24,6,free,1,330,motor,1,1,1,0.399,1,0
24,6,free,1,331,motor,8,8,1,0.341,1,0
24,6,free,1,332,motor,1,1,1,0.377,1,0
24,6,free,1,333,motor,5,5,1,0.371,1,0
24,6,free,1,334,motor,6,6,1,0.302,1,0
24,6,free,1,335,motor,2,2,1,0.415,1,0
24,6,free,1,336,motor,4,4,1,0.375,1,0
24,6,free,1,337,motor,2,3,0,0.466,1,0
24,6,free,1,337,motor,2,2,1,0.126,2,0
24,6,free,1,338,motor,1,1,1,0.427,1,0
24,6,free,1,339,motor,4,4,1,0.393,1,0
24,6,free,1,340,motor,4,4,1,0.307,1,0
24,6,free,1,341,motor,3,3,1,0.505,1,0
24,6,free,1,342,motor,1,1,1,0.433,1,0
24,6,free,1,343,motor,4,4,1,0.376,1,0
24,6,free,1,344,motor,6,6,1,0.480,1,0
24,6,free,1,345,motor,7,7,1,0.403,1,0
24,6,free,1,346,motor,1,1,1,0.397,1,0
24,6,free,1,347,motor,5,5,1,0.445,1,0
24,6,free,1,348,motor,8,8,1,0.470,1,0
24,6,free,1,349,motor,2,2,1,0.551,1,0
24,6,free,1,350,motor,2,2,1,0.321,1,0
24,6,free,1,351,motor,7,7,1,0.415,1,0
24,6,free,1,352,motor,5,6,0,0.401,1,0
24,6,free,1,352,motor,5,5,1,0.012,2,0
24,6,free,1,353,motor,6,6,1,0.515,1,0
24,6,free,1,354,motor,1,1,1,0.370,1,0
24,6,free,1,355,motor,2,2,1,0.435,1,0
24,6,free,1,356,motor,3,3,1,0.399,1,0
24,6,free,1,357,motor,6,7,0,0.620,1,0
24,6,free,1,357,motor,6,6,1,0.389,2,0
24,6,free,1,358,motor,6,6,1,0.403,1,0
24,6,free,1,359,motor,7,7,1,0.387,1,0
24,6,free,1,360,motor,8,8,1,0.369,1,0
24,6,free,1,361,motor,2,2,1,0.572,1,0
24,6,free,1,362,motor,6,6,1,0.691,1,0
24,6,free,1,363,motor,8,8,1,0.398,1,0
24,6,free,1,364,motor,8,8,1,0.552,1,0
24,6,free,1,365,motor,5,5,1,0.486,1,0
24,6,free,1,366,motor,3,3,1,0.479,1,0
24,6,free,1,367,motor,8,8,1,0.451,1,0
24,6,free,1,368,motor,7,7,1,0.403,1,0
24,6,free,1,369,motor,7,7,1,0.465,1,0
24,6,free,1,370,motor,2,2,1,0.467,1,0
24,6,free,1,371,motor,5,5,1,0.448,1,0
24,6,free,1,372,motor,1,1,1,0.425,1,0
