id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
22,4,free,1,1,motor,5,5,1,0.427,1,0
22,4,free,1,2,motor,2,2,1,0.635,1,0
22,4,free,1,3,motor,8,8,1,0.631,1,0
22,4,free,1,4,motor,3,3,1,0.766,1,0
22,4,free,1,5,motor,8,8,1,0.557,1,0
22,4,free,1,6,motor,6,6,1,0.717,1,0
22,4,free,1,7,motor,8,8,1,0.474,1,0
22,4,free,1,8,motor,5,5,1,0.515,1,0
22,4,free,1,9,motor,4,4,1,0.645,1,0
22,4,free,1,10,motor,5,5,1,0.430,1,0
22,4,free,1,11,motor,4,4,1,0.470,1,0
22,4,free,1,12,motor,7,7,1,0.652,1,0
22,4,free,1,13,motor,4,4,1,0.433,1,0
22,4,free,1,14,motor,1,1,1,0.416,1,0
22,4,free,1,15,motor,1,1,1,0.620,1,0
22,4,free,1,16,motor,2,2,1,0.487,1,0
22,4,free,1,17,motor,4,4,1,0.482,1,0
22,4,free,1,18,motor,7,7,1,0.602,1,0
22,4,free,1,19,motor,8,8,1,0.338,1,0
22,4,free,1,20,motor,6,6,1,0.610,1,0
22,4,free,1,21,motor,3,3,1,0.407,1,0
22,4,free,1,22,motor,7,7,1,0.654,1,0
22,4,free,1,23,motor,8,8,1,0.462,1,0
22,4,free,1,24,motor,5,5,1,0.416,1,0
22,4,free,1,25,motor,6,6,1,0.452,1,0
22,4,free,1,26,motor,7,7,1,0.347,1,0
22,4,free,1,27,motor,1,1,1,0.462,1,0
22,4,free,1,28,motor,2,2,1,0.386,1,0
22,4,free,1,29,motor,7,7,1,0.599,1,0
22,4,free,1,30,motor,1,1,1,0.542,1,0
22,4,free,1,31,motor,8,8,1,0.472,1,0
22,4,free,1,32,motor,4,4,1,0.660,1,0
22,4,free,1,33,motor,5,5,1,0.496,1,0
22,4,free,1,34,motor,8,8,1,0.498,1,0
22,4,free,1,35,motor,1,1,1,0.490,1,0
22,4,free,1,36,motor,8,8,1,0.438,1,0
22,4,free,1,37,motor,5,5,1,0.492,1,0
22,4,free,1,38,motor,3,3,1,0.743,1,0
22,4,free,1,39,motor,7,7,1,0.568,1,0
22,4,free,1,40,motor,2,2,1,0.530,1,0
22,4,free,1,41,motor,3,3,1,0.721,1,0
22,4,free,1,42,motor,1,1,1,0.453,1,0
22,4,free,1,43,motor,3,3,1,0.460,1,0
22,4,free,1,44,motor,5,5,1,0.458,1,0
22,4,free,1,45,motor,1,1,1,0.517,1,0
22,4,free,1,46,motor,1,1,1,0.496,1,0
22,4,free,1,47,motor,6,6,1,0.586,1,0
22,4,free,1,48,motor,3,3,1,0.585,1,0
22,4,free,1,49,motor,8,8,1,0.516,1,0
22,4,free,1,50,motor,8,8,1,0.467,1,0
22,4,free,1,51,motor,2,2,1,0.620,1,0
22,4,free,1,52,motor,3,3,1,0.499,1,0
22,4,free,1,53,motor,6,6,1,0.533,1,0
22,4,free,1,54,motor,5,5,1,0.483,1,0
22,4,free,1,55,motor,7,7,1,0.497,1,0
22,4,free,1,56,motor,6,6,1,0.608,1,0
22,4,free,1,57,motor,1,1,1,0.539,1,0
22,4,free,1,58,motor,4,4,1,0.488,1,0
22,4,free,1,59,motor,3,3,1,0.527,1,0
22,4,free,1,60,motor,3,2,0,0.906,1,0
22,4,free,1,60,motor,3,3,1,0.734,2,0
22,4,free,1,61,motor,2,2,1,0.642,1,0
22,4,free,1,62,motor,5,5,1,0.440,1,0
22,4,free,1,63,motor,4,4,1,0.714,1,0
