id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
29,5,free,1,1,motor,7,7,1,0.591,1,0
29,5,free,1,2,motor,5,5,1,0.564,1,0
29,5,free,1,3,motor,7,6,0,0.326,1,0
29,5,free,1,3,motor,7,7,1,0.247,2,0
29,5,free,1,4,motor,8,8,1,0.456,1,0
29,5,free,1,5,motor,8,8,1,1.488,1,0
29,5,free,1,6,motor,7,7,1,0.480,1,0
29,5,free,1,7,motor,8,8,1,0.374,1,0
29,5,free,1,8,motor,3,3,1,0.511,1,0
29,5,free,1,9,motor,1,1,1,0.394,1,0
29,5,free,1,10,motor,1,1,1,1.286,1,0
29,5,free,1,11,motor,5,5,1,0.769,1,0
29,5,free,1,12,motor,2,2,1,0.484,1,0
29,5,free,1,13,motor,3,3,1,0.379,1,0
29,5,free,1,14,motor,6,7,0,0.474,1,0
29,5,free,1,14,motor,6,6,1,0.350,2,0
29,5,free,1,15,motor,7,7,1,0.372,1,0
29,5,free,1,16,motor,3,3,1,0.715,1,0
29,5,free,1,17,motor,6,6,1,0.678,1,0
29,5,free,1,18,motor,5,5,1,0.379,1,0
29,5,free,1,19,motor,8,8,1,0.374,1,0
29,5,free,1,20,motor,7,7,1,0.384,1,0
29,5,free,1,21,motor,4,4,1,0.480,1,0
29,5,free,1,22,motor,3,3,1,0.390,1,0
29,5,free,1,23,motor,1,1,1,0.391,1,0
29,5,free,1,24,motor,2,2,1,0.358,1,0
29,5,free,1,25,motor,1,1,1,0.412,1,0
29,5,free,1,26,motor,1,1,1,0.455,1,0
29,5,free,1,27,motor,7,7,1,0.311,1,0
29,5,free,1,28,motor,6,6,1,0.348,1,0
29,5,free,1,29,motor,8,8,1,0.335,1,0
29,5,free,1,30,motor,2,3,0,0.409,1,0
29,5,free,1,30,motor,2,2,1,0.125,2,0
29,5,free,1,31,motor,7,7,1,0.513,1,0
29,5,free,1,32,motor,2,2,1,0.384,1,0
29,5,free,1,33,motor,6,6,1,0.639,1,0
29,5,free,1,34,motor,2,3,0,0.524,1,0
29,5,free,1,34,motor,2,2,1,0.294,2,0
29,5,free,1,35,motor,7,7,1,0.599,1,0
29,5,free,1,36,motor,5,5,1,0.493,1,0
29,5,free,1,37,motor,8,8,1,0.400,1,0
29,5,free,1,38,motor,3,3,1,0.612,1,0
29,5,free,1,39,motor,8,7,0,0.394,1,0
29,5,free,1,39,motor,8,8,1,0.076,2,0
29,5,free,1,40,motor,3,3,1,0.513,1,0
29,5,free,1,41,motor,4,4,1,0.581,1,0
29,5,free,1,42,motor,7,7,1,0.552,1,0
29,5,free,1,43,motor,6,6,1,0.430,1,0
29,5,free,1,44,motor,3,3,1,0.602,1,0
29,5,free,1,45,motor,1,1,1,0.420,1,0
29,5,free,1,46,motor,8,8,1,0.431,1,0
29,5,free,1,47,motor,4,4,1,0.470,1,0
29,5,free,1,48,motor,6,6,1,0.883,1,0
29,5,free,1,49,motor,1,1,1,0.462,1,0
29,5,free,1,50,motor,6,6,1,0.531,1,0
29,5,free,1,51,motor,1,1,1,0.427,1,0
29,5,free,1,52,motor,5,5,1,0.602,1,0
