id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
20,2,free,1,1,motor,6,6,1,1.129,1,0
20,2,free,1,2,motor,1,1,1,0.608,1,0
20,2,free,1,3,motor,3,3,1,0.691,1,0
20,2,free,1,4,motor,7,7,1,0.564,1,0
20,2,free,1,5,motor,1,1,1,0.488,1,0
20,2,free,1,6,motor,6,6,1,0.611,1,0
20,2,free,1,7,motor,6,6,1,0.704,1,0
20,2,free,1,8,motor,2,2,1,0.598,1,0
20,2,free,1,9,motor,8,8,1,0.586,1,0
20,2,free,1,10,motor,4,4,1,0.859,1,0
20,2,free,1,11,motor,4,4,1,2.914,1,0
20,2,free,1,12,motor,7,6,0,0.617,1,0
20,2,free,1,12,motor,7,7,1,0.313,2,0
20,2,free,1,13,motor,1,1,1,0.530,1,0
20,2,free,1,14,motor,5,5,1,0.597,1,0
20,2,free,1,15,motor,7,7,1,0.513,1,0
20,2,free,1,16,motor,5,5,1,0.542,1,0
20,2,free,1,17,motor,7,7,1,0.385,1,0
20,2,free,1,18,motor,6,6,1,0.623,1,0
20,2,free,1,19,motor,1,1,1,0.456,1,0
20,2,free,1,20,motor,3,3,1,0.629,1,0
20,2,free,1,21,motor,7,7,1,0.411,1,0
20,2,free,1,22,motor,2,2,1,0.598,1,0
20,2,free,1,23,motor,4,4,1,0.443,1,0
20,2,free,1,24,motor,6,6,1,0.497,1,0
20,2,free,1,25,motor,7,7,1,0.411,1,0
20,2,free,1,26,motor,5,5,1,0.501,1,0
20,2,free,1,27,motor,6,6,1,0.420,1,0
20,2,free,1,28,motor,4,4,1,0.605,1,0
20,2,free,1,29,motor,6,7,0,0.484,1,0
20,2,free,1,29,motor,6,6,1,0.201,2,0
20,2,free,1,30,motor,3,3,1,0.630,1,0
20,2,free,1,31,motor,2,2,1,0.405,1,0
20,2,free,1,32,motor,6,6,1,0.644,1,0
20,2,free,1,33,motor,1,1,1,0.538,1,0
20,2,free,1,34,motor,4,4,1,0.725,1,0
20,2,free,1,35,motor,5,5,1,0.574,1,0
20,2,free,1,36,motor,6,6,1,0.350,1,0
20,2,free,1,37,motor,8,8,1,0.493,1,0
20,2,free,1,38,motor,3,3,1,0.542,1,0
20,2,free,1,39,motor,5,5,1,0.381,1,0
20,2,free,1,40,motor,8,8,1,0.451,1,0
20,2,free,1,41,motor,7,7,1,0.635,1,0
20,2,free,1,42,motor,6,6,1,0.344,1,0
20,2,free,1,43,motor,7,7,1,0.350,1,0
20,2,free,1,44,motor,2,2,1,0.511,1,0
20,2,free,1,45,motor,8,8,1,0.498,1,0
20,2,free,1,46,motor,5,5,1,0.530,1,0
20,2,free,1,47,motor,1,1,1,0.640,1,0
20,2,free,1,48,motor,8,8,1,0.421,1,0
20,2,free,1,49,motor,1,1,1,0.427,1,0
20,2,free,1,50,motor,6,6,1,0.513,1,0
20,2,free,1,51,motor,7,7,1,0.438,1,0
20,2,free,1,52,motor,5,6,0,0.364,1,0
20,2,free,1,52,motor,5,5,1,0.176,2,0
20,2,free,1,53,motor,2,2,1,0.556,1,0
20,2,free,1,54,motor,8,8,1,0.503,1,0
20,2,free,1,55,motor,8,8,1,0.430,1,0
20,2,free,1,56,motor,2,2,1,0.501,1,0
20,2,free,1,57,motor,8,8,1,0.378,1,0
20,2,free,1,58,motor,3,3,1,0.695,1,0
20,2,free,1,59,motor,1,1,1,0.430,1,0
20,2,free,1,60,motor,2,2,1,0.477,1,0
20,2,free,1,61,motor,5,5,1,0.593,1,0
20,2,free,1,62,motor,4,4,1,1.409,1,0
20,2,free,1,63,motor,3,3,1,0.547,1,0
20,2,free,1,64,motor,7,7,1,0.803,1,0
20,2,free,1,65,motor,8,8,1,0.385,1,0
20,2,free,1,66,motor,8,8,1,0.423,1,0
20,2,free,1,67,motor,7,6,0,0.520,1,0
20,2,free,1,67,motor,7,7,1,0.245,2,0
20,2,free,1,68,motor,5,5,1,0.424,1,0
20,2,free,1,69,motor,6,6,1,0.554,1,0
20,2,free,1,70,motor,1,1,1,0.557,1,0
20,2,free,1,71,motor,5,5,1,0.951,1,0
20,2,free,1,72,motor,7,7,1,0.635,1,0
20,2,free,1,73,motor,2,2,1,0.901,1,0
20,2,free,1,74,motor,7,7,1,0.847,1,0
20,2,free,1,75,motor,7,7,1,0.365,1,0
20,2,free,1,76,motor,2,2,1,0.541,1,0
