id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
2,2,free,1,1,motor,6,6,1,0.512,1,0
2,2,free,1,2,motor,5,5,1,0.405,1,0
2,2,free,1,3,motor,6,6,1,0.317,1,0
2,2,free,1,4,motor,1,1,1,0.332,1,0
2,2,free,1,5,motor,3,3,1,0.367,1,0
2,2,free,1,6,motor,4,4,1,0.317,1,0
2,2,free,1,7,motor,2,2,1,0.308,1,0
2,2,free,1,8,motor,3,4,0,0.342,1,0
2,2,free,1,8,motor,3,3,1,0.446,2,0
2,2,free,1,9,motor,4,4,1,0.388,1,0
2,2,free,1,10,motor,8,8,1,0.443,1,0
2,2,free,1,11,motor,7,7,1,0.493,1,0
2,2,free,1,12,motor,4,4,1,0.523,1,0
2,2,free,1,13,motor,3,3,1,0.349,1,0
2,2,free,1,14,motor,2,2,1,0.312,1,0
2,2,free,1,15,motor,4,4,1,0.390,1,0
2,2,free,1,16,motor,6,5,0,0.352,1,0
2,2,free,1,16,motor,6,6,1,0.159,2,0
2,2,free,1,17,motor,7,7,1,0.380,1,0
2,2,free,1,18,motor,1,1,1,0.442,1,0
2,2,free,1,19,motor,8,8,1,0.356,1,0
2,2,free,1,20,motor,4,4,1,0.448,1,0
2,2,free,1,21,motor,1,1,1,0.388,1,0
2,2,free,1,22,motor,4,4,1,0.295,1,0
2,2,free,1,23,motor,7,7,1,0.484,1,0
2,2,free,1,24,motor,4,4,1,0.463,1,0
2,2,free,1,25,motor,5,5,1,0.437,1,0
2,2,free,1,26,motor,8,8,1,0.355,1,0
2,2,free,1,27,motor,5,5,1,0.368,1,0
2,2,free,1,28,motor,3,3,1,0.449,1,0
2,2,free,1,29,motor,2,2,1,0.293,1,0
2,2,free,1,30,motor,6,6,1,0.501,1,0
2,2,free,1,31,motor,3,3,1,0.546,1,0
2,2,free,1,32,motor,4,5,0,0.345,1,0
2,2,free,1,32,motor,4,4,1,0.198,2,0
2,2,free,1,33,motor,5,5,1,0.378,1,0
2,2,free,1,34,motor,4,4,1,0.465,1,0
2,2,free,1,35,motor,3,3,1,0.566,1,0
2,2,free,1,36,motor,7,7,1,0.524,1,0
2,2,free,1,37,motor,5,5,1,0.489,1,0
2,2,free,1,38,motor,4,4,1,0.374,1,0
2,2,free,1,39,motor,6,6,1,0.346,1,0
2,2,free,1,40,motor,1,1,1,0.445,1,0
2,2,free,1,41,motor,7,7,1,0.474,1,0
2,2,free,1,42,motor,8,8,1,0.384,1,0
2,2,free,1,43,motor,1,1,1,0.398,1,0
2,2,free,1,44,motor,2,2,1,0.373,1,0
2,2,free,1,45,motor,3,3,1,0.306,1,0
2,2,free,1,46,motor,5,5,1,0.551,1,0
2,2,free,1,47,motor,1,1,1,0.388,1,0
2,2,free,1,48,motor,1,1,1,0.698,1,0
2,2,free,1,49,motor,7,7,1,0.588,1,0
2,2,free,1,50,motor,8,8,1,0.531,1,0
2,2,free,1,51,motor,3,3,1,0.572,1,0
2,2,free,1,52,motor,8,8,1,0.475,1,0
2,2,free,1,53,motor,3,3,1,0.492,1,0
2,2,free,1,54,motor,6,6,1,0.448,1,0
2,2,free,1,55,motor,4,4,1,0.512,1,0
2,2,free,1,56,motor,7,7,1,0.466,1,0
