id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
16,4,free,1,1,motor,5,5,1,0.584,1,0
16,4,free,1,2,motor,3,3,1,0.569,1,0
16,4,free,1,3,motor,6,6,1,0.646,1,0
16,4,free,1,4,motor,4,4,1,0.712,1,0
16,4,free,1,5,motor,1,1,1,0.555,1,0
16,4,free,1,6,motor,4,4,1,0.570,1,0
16,4,free,1,7,motor,5,5,1,0.591,1,0
16,4,free,1,8,motor,2,2,1,0.615,1,0
16,4,free,1,9,motor,1,1,1,0.532,1,0
16,4,free,1,10,motor,6,6,1,0.514,1,0
16,4,free,1,11,motor,2,2,1,0.581,1,0
16,4,free,1,12,motor,5,5,1,0.520,1,0
16,4,free,1,13,motor,5,5,1,1.781,1,0
16,4,free,1,14,motor,8,8,1,0.533,1,0
16,4,free,1,15,motor,7,7,1,0.557,1,0
16,4,free,1,16,motor,3,2,0,0.565,1,0
16,4,free,1,16,motor,3,3,1,0.295,2,0
16,4,free,1,17,motor,7,7,1,0.742,1,0
16,4,free,1,18,motor,1,1,1,0.551,1,0
16,4,free,1,19,motor,8,8,1,0.525,1,0
16,4,free,1,20,motor,2,2,1,0.613,1,0
16,4,free,1,21,motor,5,5,1,0.591,1,0
16,4,free,1,22,motor,7,7,1,0.627,1,0
16,4,free,1,23,motor,2,2,1,0.646,1,0
16,4,free,1,24,motor,7,7,1,0.531,1,0
16,4,free,1,25,motor,3,3,1,0.682,1,0
16,4,free,1,26,motor,7,7,1,0.481,1,0
16,4,free,1,27,motor,1,1,1,0.479,1,0
16,4,free,1,28,motor,5,5,1,0.604,1,0
16,4,free,1,29,motor,1,1,1,0.425,1,0
16,4,free,1,30,motor,3,3,1,0.569,1,0
16,4,free,1,31,motor,5,5,1,0.506,1,0
16,4,free,1,32,motor,6,6,1,0.448,1,0
16,4,free,1,33,motor,1,1,1,0.474,1,0
16,4,free,1,34,motor,5,5,1,0.431,1,0
16,4,free,1,35,motor,7,7,1,0.527,1,0
16,4,free,1,36,motor,5,5,1,0.564,1,0
16,4,free,1,37,motor,8,8,1,0.409,1,0
16,4,free,1,38,motor,2,2,1,0.623,1,0
16,4,free,1,39,motor,6,6,1,0.413,1,0
16,4,free,1,40,motor,5,5,1,0.447,1,0
16,4,free,1,41,motor,6,6,1,0.470,1,0
16,4,free,1,42,motor,3,2,0,0.436,1,0
16,4,free,1,42,motor,3,3,1,0.301,2,0
16,4,free,1,43,motor,7,7,1,0.555,1,0
16,4,free,1,44,motor,6,6,1,0.617,1,0
16,4,free,1,45,motor,5,5,1,0.510,1,0
16,4,free,1,46,motor,2,2,1,0.526,1,0
16,4,free,1,47,motor,7,7,1,0.577,1,0
16,4,free,1,48,motor,8,8,1,0.560,1,0
16,4,free,1,49,motor,8,8,1,2.595,1,0
16,4,free,1,50,motor,2,2,1,0.684,1,0
16,4,free,1,51,motor,4,4,1,0.411,1,0
16,4,free,1,52,motor,3,3,1,0.516,1,0
16,4,free,1,53,motor,6,7,0,0.527,1,0
16,4,free,1,53,motor,6,6,1,0.278,2,0
16,4,free,1,54,motor,8,8,1,0.504,1,0
16,4,free,1,55,motor,5,5,1,0.582,1,0
16,4,free,1,56,motor,2,3,0,0.450,1,0
16,4,free,1,56,motor,2,2,1,0.324,2,0
16,4,free,1,57,motor,6,6,1,0.524,1,0
16,4,free,1,58,motor,4,4,1,0.601,1,0
16,4,free,1,59,motor,2,2,1,0.509,1,0
16,4,free,1,60,motor,4,4,1,0.456,1,0
16,4,free,1,61,motor,8,8,1,0.454,1,0
16,4,free,1,62,motor,8,8,1,1.286,1,0
16,4,free,1,63,motor,7,7,1,0.506,1,0
16,4,free,1,64,motor,1,1,1,0.424,1,0
16,4,free,1,65,motor,5,5,1,0.519,1,0
16,4,free,1,66,motor,4,3,0,0.470,1,0
16,4,free,1,66,motor,4,4,1,0.261,2,0
16,4,free,1,67,motor,6,6,1,0.503,1,0
16,4,free,1,68,motor,2,2,1,0.542,1,0
16,4,free,1,69,motor,5,5,1,0.422,1,0
16,4,free,1,70,motor,6,6,1,0.388,1,0
16,4,free,1,71,motor,1,1,1,0.493,1,0
16,4,free,1,72,motor,1,1,1,0.672,1,0
16,4,free,1,73,motor,8,8,1,0.494,1,0
16,4,free,1,74,motor,6,5,0,0.829,1,0
16,4,free,1,74,motor,6,6,1,0.346,2,0
16,4,free,1,75,motor,3,3,1,0.596,1,0
16,4,free,1,76,motor,2,2,1,0.641,1,0
16,4,free,1,77,motor,1,1,1,0.581,1,0
16,4,free,1,78,motor,3,3,1,0.542,1,0
16,4,free,1,79,motor,4,4,1,0.491,1,0
16,4,free,1,80,motor,2,2,1,0.526,1,0
16,4,free,1,81,motor,8,8,1,0.441,1,0
16,4,free,1,82,motor,5,5,1,0.506,1,0
16,4,free,1,83,motor,1,1,1,0.524,1,0
16,4,free,1,84,motor,6,6,1,0.536,1,0
16,4,free,1,85,motor,4,4,1,0.536,1,0
16,4,free,1,86,motor,6,6,1,0.490,1,0
16,4,free,1,87,motor,4,4,1,0.741,1,0
16,4,free,1,88,motor,7,7,1,0.611,1,0
16,4,free,1,89,motor,1,1,1,0.465,1,0
16,4,free,1,90,motor,1,1,1,0.711,1,0
16,4,free,1,91,motor,5,5,1,0.499,1,0
16,4,free,1,92,motor,3,3,1,0.759,1,0
16,4,free,1,93,motor,7,7,1,0.572,1,0
16,4,free,1,94,motor,1,1,1,0.407,1,0
16,4,free,1,95,motor,1,1,1,0.452,1,0
16,4,free,1,96,motor,4,3,0,0.558,1,0
16,4,free,1,96,motor,4,4,1,0.246,2,0
16,4,free,1,97,motor,8,8,1,0.657,1,0
16,4,free,1,98,motor,7,7,1,0.552,1,0
16,4,free,1,99,motor,7,7,1,0.924,1,0
16,4,free,1,100,motor,8,8,1,0.485,1,0
16,4,free,1,101,motor,2,2,1,0.616,1,0
16,4,free,1,102,motor,4,4,1,0.582,1,0
16,4,free,1,103,motor,1,1,1,0.471,1,0
16,4,free,1,104,motor,6,6,1,0.570,1,0
16,4,free,1,105,motor,5,5,1,0.591,1,0
16,4,free,1,106,motor,5,5,1,0.449,1,0
16,4,free,1,107,motor,8,8,1,0.502,1,0
16,4,free,1,108,motor,3,3,1,0.591,1,0
16,4,free,1,109,motor,6,6,1,0.535,1,0
16,4,free,1,110,motor,8,8,1,0.465,1,0
16,4,free,1,111,motor,5,5,1,0.514,1,0
16,4,free,1,112,motor,3,3,1,0.553,1,0
16,4,free,1,113,motor,2,2,1,0.553,1,0
16,4,free,1,114,motor,3,3,1,0.700,1,0
16,4,free,1,115,motor,4,4,1,0.359,1,0
16,4,free,1,116,motor,7,7,1,0.481,1,0
16,4,free,1,117,motor,2,2,1,0.675,1,0
16,4,free,1,118,motor,3,3,1,0.548,1,0
16,4,free,1,119,motor,7,7,1,0.511,1,0
16,4,free,1,120,motor,2,2,1,0.669,1,0
16,4,free,1,121,motor,4,4,1,0.395,1,0
16,4,free,1,122,motor,5,5,1,0.525,1,0
16,4,free,1,123,motor,1,1,1,0.467,1,0
16,4,free,1,124,motor,8,8,1,0.487,1,0
16,4,free,1,125,motor,1,1,1,0.442,1,0
16,4,free,1,126,motor,2,2,1,0.522,1,0
16,4,free,1,127,motor,1,1,1,0.477,1,0
16,4,free,1,128,motor,2,2,1,0.560,1,0
16,4,free,1,129,motor,3,4,0,0.567,1,0
16,4,free,1,129,motor,3,3,1,0.293,2,0
16,4,free,1,130,motor,1,1,1,0.477,1,0
16,4,free,1,131,motor,2,2,1,0.473,1,0
16,4,free,1,132,motor,8,8,1,0.415,1,0
16,4,free,1,133,motor,6,6,1,0.442,1,0
16,4,free,1,134,motor,7,7,1,0.486,1,0
16,4,free,1,135,motor,8,8,1,0.414,1,0
16,4,free,1,136,motor,3,3,1,0.530,1,0
16,4,free,1,137,motor,8,8,1,0.438,1,0
16,4,free,1,138,motor,5,5,1,0.628,1,0
16,4,free,1,139,motor,3,2,0,0.579,1,0
16,4,free,1,139,motor,3,3,1,0.240,2,0
16,4,free,1,140,motor,2,2,1,0.484,1,0
16,4,free,1,141,motor,1,1,1,0.413,1,0
16,4,free,1,142,motor,6,6,1,0.506,1,0
16,4,free,1,143,motor,4,4,1,0.563,1,0
16,4,free,1,144,motor,5,6,0,0.461,1,0
16,4,free,1,144,motor,5,5,1,0.364,2,0
16,4,free,1,145,motor,4,3,0,0.610,1,0
16,4,free,1,145,motor,4,4,1,0.312,2,0
16,4,free,1,146,motor,7,7,1,0.557,1,0
16,4,free,1,147,motor,8,8,1,0.463,1,0
16,4,free,1,148,motor,7,7,1,0.468,1,0
16,4,free,1,149,motor,4,4,1,0.479,1,0
16,4,free,1,150,motor,6,6,1,0.474,1,0
16,4,free,1,151,motor,3,3,1,0.502,1,0
16,4,free,1,152,motor,1,1,1,0.494,1,0
16,4,free,1,153,motor,8,8,1,0.467,1,0
16,4,free,1,154,motor,6,5,0,0.770,1,0
16,4,free,1,154,motor,6,6,1,0.215,2,0
16,4,free,1,155,motor,1,1,1,0.502,1,0
16,4,free,1,156,motor,3,3,1,0.721,1,0
16,4,free,1,157,motor,6,6,1,0.523,1,0
16,4,free,1,158,motor,8,8,1,0.408,1,0
16,4,free,1,159,motor,1,1,1,0.521,1,0
16,4,free,1,160,motor,2,2,1,0.573,1,0
16,4,free,1,161,motor,4,4,1,0.626,1,0
16,4,free,1,162,motor,4,4,1,0.538,1,0
16,4,free,1,163,motor,7,7,1,0.587,1,0
16,4,free,1,164,motor,4,4,1,0.465,1,0
16,4,free,1,165,motor,7,7,1,0.467,1,0
16,4,free,1,166,motor,8,8,1,0.499,1,0
16,4,free,1,167,motor,2,2,1,0.802,1,0
16,4,free,1,168,motor,8,8,1,0.477,1,0
16,4,free,1,169,motor,2,2,1,0.471,1,0
16,4,free,1,170,motor,6,6,1,0.757,1,0
16,4,free,1,171,motor,3,3,1,0.724,1,0
16,4,free,1,172,motor,3,3,1,0.379,1,0
16,4,free,1,173,motor,2,2,1,0.483,1,0
16,4,free,1,174,motor,1,1,1,0.395,1,0
16,4,free,1,175,motor,6,6,1,0.702,1,0
16,4,free,1,176,motor,4,4,1,0.789,1,0
16,4,free,1,177,motor,6,6,1,0.494,1,0
16,4,free,1,178,motor,2,4,0,0.435,1,0
