id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
28,4,free,1,1,motor,6,7,0,0.533,1,0
28,4,free,1,1,motor,6,6,1,0.368,2,0
28,4,free,1,2,motor,7,7,1,0.441,1,0
28,4,free,1,3,motor,3,3,1,0.529,1,0
28,4,free,1,4,motor,8,8,1,0.620,1,0
28,4,free,1,5,motor,1,1,1,0.501,1,0
28,4,free,1,6,motor,5,5,1,0.679,1,0
28,4,free,1,7,motor,1,1,1,0.522,1,0
28,4,free,1,8,motor,2,3,0,0.432,1,0
28,4,free,1,8,motor,2,2,1,0.326,2,0
28,4,free,1,9,motor,6,6,1,0.819,1,0
28,4,free,1,10,motor,1,1,1,0.509,1,0
28,4,free,1,11,motor,4,4,1,0.529,1,0
28,4,free,1,12,motor,6,6,1,0.573,1,0
28,4,free,1,13,motor,8,8,1,0.461,1,0
28,4,free,1,14,motor,7,7,1,0.485,1,0
28,4,free,1,15,motor,4,4,1,0.597,1,0
28,4,free,1,16,motor,5,5,1,0.559,1,0
28,4,free,1,17,motor,1,1,1,0.439,1,0
28,4,free,1,18,motor,3,4,0,0.524,1,0
28,4,free,1,18,motor,3,3,1,0.313,2,0
28,4,free,1,19,motor,4,4,1,0.542,1,0
28,4,free,1,20,motor,8,8,1,0.452,1,0
28,4,free,1,21,motor,2,2,1,0.573,1,0
28,4,free,1,22,motor,5,6,0,0.655,1,0
28,4,free,1,22,motor,5,5,1,0.137,2,0
28,4,free,1,23,motor,2,2,1,0.556,1,0
28,4,free,1,24,motor,2,2,1,1.383,1,0
28,4,free,1,25,motor,8,8,1,0.516,1,0
28,4,free,1,26,motor,8,8,1,0.523,1,0
28,4,free,1,27,motor,4,4,1,0.715,1,0
28,4,free,1,28,motor,2,2,1,0.533,1,0
28,4,free,1,29,motor,7,7,1,0.526,1,0
28,4,free,1,30,motor,7,7,1,0.387,1,0
28,4,free,1,31,motor,3,3,1,0.482,1,0
28,4,free,1,32,motor,2,2,1,0.661,1,0
28,4,free,1,33,motor,5,5,1,0.584,1,0
28,4,free,1,34,motor,1,1,1,0.458,1,0
28,4,free,1,35,motor,3,3,1,0.543,1,0
28,4,free,1,36,motor,2,2,1,0.413,1,0
28,4,free,1,37,motor,6,7,0,0.503,1,0
28,4,free,1,37,motor,6,6,1,0.202,2,0
28,4,free,1,38,motor,7,7,1,0.470,1,0
28,4,free,1,39,motor,7,7,1,0.398,1,0
28,4,free,1,40,motor,5,5,1,0.536,1,0
28,4,free,1,41,motor,3,3,1,0.485,1,0
28,4,free,1,42,motor,1,1,1,0.414,1,0
28,4,free,1,43,motor,4,4,1,0.520,1,0
28,4,free,1,44,motor,8,8,1,0.377,1,0
28,4,free,1,45,motor,5,5,1,0.472,1,0
28,4,free,1,46,motor,2,2,1,0.513,1,0
28,4,free,1,47,motor,2,2,1,0.411,1,0
28,4,free,1,48,motor,7,7,1,0.533,1,0
28,4,free,1,49,motor,6,7,0,0.468,1,0
28,4,free,1,49,motor,6,6,1,0.228,2,0
28,4,free,1,50,motor,5,5,1,0.740,1,0
28,4,free,1,51,motor,6,6,1,0.576,1,0
28,4,free,1,52,motor,2,2,1,0.561,1,0
28,4,free,1,53,motor,7,7,1,0.475,1,0
28,4,free,1,54,motor,6,6,1,0.655,1,0
28,4,free,1,55,motor,4,4,1,0.613,1,0
28,4,free,1,56,motor,5,5,1,0.516,1,0
28,4,free,1,57,motor,4,3,0,0.382,1,0
28,4,free,1,57,motor,4,4,1,0.152,2,0
28,4,free,1,58,motor,7,7,1,0.606,1,0
