id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
36,6,free,1,1,motor,3,3,1,1.487,1,0
36,6,free,1,2,motor,3,3,1,0.831,1,0
36,6,free,1,3,motor,1,1,1,0.517,1,0
36,6,free,1,4,motor,5,5,1,0.516,1,0
36,6,free,1,5,motor,7,7,1,0.457,1,0
36,6,free,1,6,motor,6,6,1,0.783,1,0
36,6,free,1,7,motor,5,5,1,0.450,1,0
36,6,free,1,8,motor,1,1,1,0.517,1,0
36,6,free,1,9,motor,3,3,1,0.624,1,0
36,6,free,1,10,motor,7,7,1,0.612,1,0
36,6,free,1,11,motor,5,7,0,0.046,1,0
36,6,free,1,11,motor,5,5,1,0.636,2,0
36,6,free,1,12,motor,8,8,1,0.548,1,0
36,6,free,1,13,motor,8,8,1,0.498,1,0
36,6,free,1,14,motor,5,5,1,0.497,1,0
36,6,free,1,15,motor,6,6,1,0.589,1,0
36,6,free,1,16,motor,2,3,0,0.649,1,0
36,6,free,1,16,motor,2,2,1,1.527,2,0
36,6,free,1,17,motor,2,2,1,0.712,1,0
36,6,free,1,18,motor,4,4,1,1.940,1,0
36,6,free,1,19,motor,1,1,1,0.846,1,0
36,6,free,1,20,motor,7,7,1,0.838,1,0
36,6,free,1,21,motor,1,1,1,0.552,1,0
36,6,free,1,22,motor,3,3,1,1.076,1,0
36,6,free,1,23,motor,5,5,1,0.983,1,0
36,6,free,1,24,motor,8,8,1,0.934,1,0
36,6,free,1,25,motor,3,4,0,0.835,1,0
36,6,free,1,25,motor,3,3,1,0.425,2,0
36,6,free,1,26,motor,5,5,1,0.570,1,0
36,6,free,1,27,motor,4,8,0,0.707,1,0
36,6,free,1,27,motor,4,4,1,0.947,2,0
36,6,free,1,28,motor,3,3,1,0.939,1,0
36,6,free,1,29,motor,2,2,1,1.710,1,0
36,6,free,1,30,motor,2,2,1,0.791,1,0
36,6,free,1,31,motor,7,7,1,0.758,1,0
36,6,free,1,32,motor,1,1,1,0.589,1,0
36,6,free,1,33,motor,3,3,1,1.035,1,0
36,6,free,1,34,motor,2,2,1,1.879,1,0
36,6,free,1,35,motor,7,7,1,1.428,1,0
36,6,free,1,36,motor,1,1,1,0.640,1,0
36,6,free,1,37,motor,6,6,1,1.736,1,0
36,6,free,1,38,motor,8,8,1,0.501,1,0
36,6,free,1,39,motor,1,1,1,0.562,1,0
36,6,free,1,40,motor,7,7,1,0.767,1,0
36,6,free,1,41,motor,7,7,1,0.602,1,0
36,6,free,1,42,motor,4,4,1,0.732,1,0
36,6,free,1,43,motor,1,1,1,0.661,1,0
36,6,free,1,44,motor,7,7,1,0.650,1,0
36,6,free,1,45,motor,4,4,1,0.648,1,0
