id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
31,1,free,1,1,motor,1,1,1,0.445,1,0
31,1,free,1,2,motor,1,1,1,0.604,1,0
31,1,free,1,3,motor,7,7,1,0.577,1,0
31,1,free,1,4,motor,3,4,0,0.677,1,0
31,1,free,1,4,motor,3,3,1,0.860,2,0
31,1,free,1,5,motor,4,4,1,0.533,1,0
31,1,free,1,6,motor,3,3,1,0.487,1,0
31,1,free,1,7,motor,2,2,1,0.543,1,0
31,1,free,1,8,motor,3,3,1,0.511,1,0
31,1,free,1,9,motor,4,4,1,0.454,1,0
31,1,free,1,10,motor,1,1,1,0.461,1,0
31,1,free,1,11,motor,5,5,1,0.493,1,0
31,1,free,1,12,motor,7,7,1,0.442,1,0
31,1,free,1,13,motor,6,6,1,0.295,1,0
31,1,free,1,14,motor,4,4,1,1.463,1,0
31,1,free,1,15,motor,6,7,0,0.413,1,0
31,1,free,1,15,motor,6,6,1,0.290,2,0
31,1,free,1,16,motor,7,7,1,0.515,1,0
31,1,free,1,17,motor,4,4,1,0.607,1,0
31,1,free,1,18,motor,5,5,1,0.637,1,0
31,1,free,1,19,motor,1,1,1,0.554,1,0
31,1,free,1,20,motor,4,4,1,0.399,1,0
31,1,free,1,21,motor,3,3,1,0.328,1,0
31,1,free,1,22,motor,8,8,1,0.489,1,0
31,1,free,1,23,motor,2,2,1,0.839,1,0
31,1,free,1,24,motor,6,6,1,0.410,1,0
31,1,free,1,25,motor,4,4,1,0.451,1,0
31,1,free,1,26,motor,6,6,1,0.408,1,0
31,1,free,1,27,motor,1,1,1,0.423,1,0
31,1,free,1,28,motor,8,8,1,0.377,1,0
31,1,free,1,29,motor,2,2,1,0.613,1,0
31,1,free,1,30,motor,2,2,1,0.641,1,0
31,1,free,1,31,motor,8,8,1,0.466,1,0
31,1,free,1,32,motor,3,4,0,0.405,1,0
31,1,free,1,32,motor,3,3,1,0.242,2,0
31,1,free,1,33,motor,7,7,1,0.533,1,0
31,1,free,1,34,motor,4,4,1,0.511,1,0
31,1,free,1,35,motor,8,8,1,0.370,1,0
31,1,free,1,36,motor,4,4,1,0.293,1,0
31,1,free,1,37,motor,8,8,1,0.303,1,0
31,1,free,1,38,motor,4,4,1,0.293,1,0
31,1,free,1,39,motor,5,5,1,0.578,1,0
31,1,free,1,40,motor,2,2,1,0.697,1,0
31,1,free,1,41,motor,6,5,0,0.609,1,0
31,1,free,1,41,motor,6,7,0,0.383,2,0
31,1,free,1,41,motor,6,6,1,0.189,3,0
31,1,free,1,42,motor,3,3,1,0.976,1,0
