id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
02,2,free,1,1,motor,3,3,1,1.487,1,0
02,2,free,1,2,motor,4,4,1,0.797,1,0
02,2,free,1,3,motor,1,1,1,0.777,1,0
02,2,free,1,4,motor,8,8,1,2.330,1,0
02,2,free,1,5,motor,3,3,1,1.048,1,0
02,2,free,1,6,motor,8,8,1,0.754,1,0
02,2,free,1,7,motor,8,8,1,1.003,1,0
02,2,free,1,11,motor,3,5,0,0.156,1,0
02,2,free,1,11,motor,3,3,1,0.798,2,0
02,2,free,1,12,motor,4,4,1,0.552,1,0
02,2,free,1,13,motor,7,7,1,0.983,1,0
02,2,free,1,14,motor,5,5,1,0.694,1,0
02,2,free,1,15,motor,1,1,1,1.462,1,0
02,2,free,1,16,motor,3,3,1,0.958,1,0
02,2,free,1,17,motor,8,8,1,0.855,1,0
02,2,free,1,18,motor,5,5,1,0.820,1,0
02,2,free,1,19,motor,4,4,1,0.983,1,0
02,2,free,1,20,motor,6,6,1,1.177,1,0
02,2,free,1,21,motor,1,1,1,0.683,1,0
02,2,free,1,22,motor,6,6,1,0.946,1,0
02,2,free,1,23,motor,7,7,1,0.871,1,0
02,2,free,1,24,motor,4,4,1,0.899,1,0
02,2,free,1,25,motor,3,3,1,0.724,1,0
02,2,free,1,26,motor,7,7,1,1.071,1,0
02,2,free,1,27,motor,1,1,1,1.035,1,0
02,2,free,1,28,motor,5,5,1,1.253,1,0
02,2,free,1,29,motor,4,4,1,1.020,1,0
02,2,free,1,30,motor,8,8,1,0.796,1,0
02,2,free,1,31,motor,8,8,1,0.552,1,0
02,2,free,1,32,motor,3,3,1,1.011,1,0
02,2,free,1,33,motor,7,7,1,1.016,1,0
02,2,free,1,34,motor,1,1,1,0.548,1,0
02,2,free,1,35,motor,4,4,1,0.777,1,0
02,2,free,1,36,motor,4,4,1,0.465,1,0
02,2,free,1,37,motor,8,8,1,0.627,1,0
02,2,free,1,38,motor,5,5,1,1.105,1,0
02,2,free,1,39,motor,5,5,1,0.487,1,0
02,2,free,1,40,motor,2,2,1,0.926,1,0
02,2,free,1,41,motor,8,8,1,0.541,1,0
02,2,free,1,42,motor,2,2,1,0.615,1,0
02,2,free,1,43,motor,8,8,1,0.376,1,0
02,2,free,1,44,motor,2,2,1,0.683,1,0
02,2,free,1,45,motor,7,7,1,0.840,1,0
02,2,free,1,46,motor,5,5,1,0.740,1,0
02,2,free,1,47,motor,7,7,1,0.615,1,0
02,2,free,1,48,motor,5,5,1,0.782,1,0
02,2,free,1,49,motor,6,6,1,0.447,1,0
02,2,free,1,50,motor,5,5,1,0.456,1,0
02,2,free,1,51,motor,6,6,1,0.384,1,0
02,2,free,1,52,motor,2,2,1,0.565,1,0
02,2,free,1,53,motor,2,2,1,1.069,1,0
02,2,free,1,54,motor,5,5,1,0.896,1,0
02,2,free,1,55,motor,3,3,1,0.730,1,0
02,2,free,1,56,motor,7,7,1,0.823,1,0
02,2,free,1,57,motor,2,2,1,0.552,1,0
02,2,free,1,58,motor,1,1,1,0.705,1,0
02,2,free,1,59,motor,7,7,1,0.764,1,0
02,2,free,1,60,motor,2,2,1,0.692,1,0
02,2,free,1,61,motor,7,7,1,0.558,1,0
02,2,free,1,62,motor,4,4,1,1.063,1,0
02,2,free,1,63,motor,7,7,1,0.932,1,0
02,2,free,1,64,motor,1,1,1,0.687,1,0
02,2,free,1,65,motor,8,8,1,0.588,1,0
02,2,free,1,66,motor,4,4,1,0.833,1,0
02,2,free,1,67,motor,8,8,1,0.474,1,0
02,2,free,1,68,motor,1,1,1,0.485,1,0
02,2,free,1,69,motor,2,2,1,0.585,1,0
02,2,free,1,70,motor,6,6,1,1.232,1,0
02,2,free,1,71,motor,5,5,1,0.617,1,0
02,2,free,1,72,motor,4,4,1,0.609,1,0
02,2,free,1,73,motor,8,8,1,0.481,1,0
02,2,free,1,74,motor,4,4,1,0.582,1,0
02,2,free,1,75,motor,8,8,1,0.320,1,0
02,2,free,1,76,motor,2,2,1,0.865,1,0
02,2,free,1,77,motor,3,3,1,0.486,1,0
02,2,free,1,78,motor,4,4,1,0.521,1,0
02,2,free,1,79,motor,6,6,1,0.912,1,0
02,2,free,1,80,motor,7,7,1,0.511,1,0
02,2,free,1,81,motor,7,7,1,0.462,1,0
02,2,free,1,82,motor,3,3,1,0.822,1,0
02,2,free,1,83,motor,5,5,1,0.764,1,0
02,2,free,1,84,motor,2,2,1,0.740,1,0
02,2,free,1,85,motor,5,5,1,0.553,1,0
02,2,free,1,86,motor,1,1,1,0.712,1,0
02,2,free,1,87,motor,8,8,1,0.484,1,0
02,2,free,1,88,motor,3,3,1,1.263,1,0
02,2,free,1,89,motor,1,1,1,0.632,1,0
02,2,free,1,90,motor,4,4,1,0.512,1,0
02,2,free,1,91,motor,7,7,1,0.785,1,0
02,2,free,1,92,motor,1,1,1,0.485,1,0
02,2,free,1,93,motor,1,1,1,0.335,1,0
02,2,free,1,94,motor,2,2,1,0.598,1,0
02,2,free,1,95,motor,8,8,1,0.523,1,0
02,2,free,1,96,motor,7,7,1,0.601,1,0
02,2,free,1,97,motor,1,1,1,0.496,1,0
02,2,free,1,98,motor,4,4,1,0.631,1,0
02,2,free,1,99,motor,2,2,1,0.586,1,0
02,2,free,1,100,motor,5,5,1,1.168,1,0
02,2,free,1,101,motor,4,4,1,0.586,1,0
02,2,free,1,102,motor,8,8,1,0.462,1,0
02,2,free,1,103,motor,3,2,0,0.748,1,0
02,2,free,1,103,motor,3,3,1,0.362,2,0
02,2,free,1,104,motor,5,5,1,0.751,1,0
02,2,free,1,105,motor,8,8,1,0.407,1,0
02,2,free,1,106,motor,1,1,1,0.546,1,0
02,2,free,1,107,motor,7,7,1,0.707,1,0
02,2,free,1,108,motor,5,5,1,0.705,1,0
02,2,free,1,109,motor,2,2,1,0.895,1,0
02,2,free,1,110,motor,4,4,1,0.570,1,0
02,2,free,1,111,motor,1,1,1,0.577,1,0
02,2,free,1,112,motor,3,3,1,0.980,1,0
02,2,free,1,113,motor,7,7,1,0.752,1,0
02,2,free,1,114,motor,2,2,1,0.757,1,0
02,2,free,1,115,motor,4,4,1,0.845,1,0
02,2,free,1,116,motor,3,3,1,0.566,1,0
02,2,free,1,117,motor,1,1,1,0.749,1,0
02,2,free,1,118,motor,5,5,1,0.864,1,0
02,2,free,1,119,motor,4,4,1,0.763,1,0
02,2,free,1,120,motor,3,3,1,0.734,1,0
02,2,free,1,121,motor,3,3,1,0.502,1,0
02,2,free,1,122,motor,7,7,1,0.673,1,0
02,2,free,1,123,motor,6,6,1,1.072,1,0
02,2,free,1,124,motor,8,8,1,0.450,1,0
02,2,free,1,125,motor,1,1,1,0.772,1,0
02,2,free,1,126,motor,1,1,1,0.409,1,0
02,2,free,1,127,motor,6,6,1,0.870,1,0
02,2,free,1,128,motor,7,7,1,0.549,1,0
02,2,free,1,129,motor,4,4,1,0.679,1,0
02,2,free,1,130,motor,2,2,1,0.570,1,0
02,2,free,1,131,motor,6,6,1,1.134,1,0
02,2,free,1,132,motor,8,8,1,0.414,1,0
02,2,free,1,133,motor,7,7,1,0.617,1,0
02,2,free,1,134,motor,7,7,1,0.584,1,0
02,2,free,1,135,motor,3,3,1,0.714,1,0
02,2,free,1,136,motor,2,2,1,0.460,1,0
02,2,free,1,137,motor,8,8,1,0.558,1,0
02,2,free,1,138,motor,6,6,1,0.748,1,0
02,2,free,1,139,motor,2,2,1,0.535,1,0
02,2,free,1,140,motor,1,1,1,0.552,1,0
02,2,free,1,141,motor,7,7,1,0.845,1,0
02,2,free,1,142,motor,3,3,1,0.978,1,0
02,2,free,1,143,motor,2,2,1,0.663,1,0
02,2,free,1,144,motor,8,8,1,0.638,1,0
02,2,free,1,145,motor,4,4,1,1.164,1,0
02,2,free,1,146,motor,3,3,1,0.572,1,0
02,2,free,1,147,motor,4,4,1,0.549,1,0
02,2,free,1,148,motor,2,2,1,0.663,1,0
02,2,free,1,149,motor,2,2,1,0.432,1,0
02,2,free,1,150,motor,1,1,1,0.575,1,0
02,2,free,1,151,motor,6,6,1,0.960,1,0
02,2,free,1,152,motor,8,8,1,0.382,1,0
02,2,free,1,153,motor,2,2,1,0.778,1,0
02,2,free,1,154,motor,3,3,1,0.544,1,0
02,2,free,1,155,motor,2,2,1,0.462,1,0
02,2,free,1,156,motor,4,4,1,0.752,1,0
02,2,free,1,157,motor,5,5,1,0.720,1,0
02,2,free,1,158,motor,4,4,1,0.577,1,0
02,2,free,1,159,motor,6,6,1,0.579,1,0
02,2,free,1,160,motor,3,3,1,0.606,1,0
02,2,free,1,161,motor,8,8,1,0.453,1,0
02,2,free,1,162,motor,1,1,1,0.567,1,0
02,2,free,1,163,motor,5,5,1,0.693,1,0
02,2,free,1,164,motor,1,1,1,0.438,1,0
02,2,free,1,165,motor,2,2,1,0.569,1,0
02,2,free,1,166,motor,8,8,1,0.449,1,0
02,2,free,1,167,motor,3,3,1,0.798,1,0
02,2,free,1,168,motor,7,7,1,0.654,1,0
02,2,free,1,169,motor,5,5,1,0.575,1,0
02,2,free,1,170,motor,2,2,1,0.682,1,0
02,2,free,1,171,motor,3,3,1,0.496,1,0
02,2,free,1,172,motor,2,2,1,0.452,1,0
02,2,free,1,173,motor,7,7,1,0.690,1,0
02,2,free,1,174,motor,6,6,1,0.656,1,0
02,2,free,1,175,motor,6,6,1,0.514,1,0
02,2,free,1,176,motor,8,8,1,0.405,1,0
02,2,free,1,177,motor,3,3,1,0.594,1,0
02,2,free,1,178,motor,8,8,1,0.454,1,0
02,2,free,1,179,motor,5,5,1,0.656,1,0
02,2,free,1,180,motor,7,7,1,0.638,1,0
02,2,free,1,181,motor,2,2,1,0.580,1,0
02,2,free,1,182,motor,2,2,1,0.322,1,0
02,2,free,1,183,motor,6,6,1,0.722,1,0
02,2,free,1,184,motor,7,7,1,0.509,1,0
02,2,free,1,185,motor,1,1,1,0.677,1,0
02,2,free,1,186,motor,3,3,1,0.716,1,0
02,2,free,1,187,motor,2,2,1,0.526,1,0
02,2,free,1,188,motor,5,5,1,0.871,1,0
02,2,free,1,189,motor,8,8,1,0.481,1,0
02,2,free,1,190,motor,6,6,1,0.726,1,0
02,2,free,1,191,motor,2,2,1,0.709,1,0
02,2,free,1,192,motor,5,5,1,0.702,1,0
02,2,free,1,193,motor,1,1,1,0.987,1,0
02,2,free,1,194,motor,7,8,0,0.949,1,0
02,2,free,1,194,motor,7,7,1,0.522,2,0
