id,group_id,task_type,block,trial,stim_type,stim_index,resp_index,correct,t_reaction,attempt_number,iter
18,2,free,1,1,motor,6,6,1,0.480,1,0
18,2,free,1,2,motor,5,5,1,0.365,1,0
18,2,free,1,3,motor,6,6,1,0.321,1,0
18,2,free,1,4,motor,7,7,1,0.300,1,0
18,2,free,1,5,motor,5,5,1,0.335,1,0
18,2,free,1,6,motor,1,1,1,0.387,1,0
18,2,free,1,7,motor,3,3,1,0.337,1,0
18,2,free,1,8,motor,6,6,1,0.390,1,0
18,2,free,1,9,motor,5,5,1,0.345,1,0
18,2,free,1,10,motor,1,1,1,0.372,1,0
18,2,free,1,11,motor,1,1,1,0.413,1,0
18,2,free,1,12,motor,5,5,1,0.381,1,0
18,2,free,1,13,motor,8,8,1,0.387,1,0
18,2,free,1,14,motor,1,1,1,0.359,1,0
18,2,free,1,15,motor,6,6,1,0.392,1,0
18,2,free,1,16,motor,5,5,1,0.330,1,0
18,2,free,1,17,motor,4,4,1,0.371,1,0
18,2,free,1,18,motor,2,2,1,0.398,1,0
18,2,free,1,19,motor,4,4,1,0.349,1,0
18,2,free,1,20,motor,3,3,1,0.458,1,0
18,2,free,1,21,motor,5,5,1,0.418,1,0
18,2,free,1,22,motor,3,3,1,0.466,1,0
18,2,free,1,23,motor,5,5,1,0.378,1,0
18,2,free,1,24,motor,5,5,1,0.307,1,0
18,2,free,1,25,motor,8,7,0,0.386,1,0
18,2,free,1,25,motor,8,8,1,0.400,2,0
18,2,free,1,26,motor,7,7,1,0.402,1,0
18,2,free,1,27,motor,6,6,1,0.394,1,0
18,2,free,1,28,motor,8,8,1,0.349,1,0
18,2,free,1,29,motor,5,5,1,0.300,1,0
18,2,free,1,30,motor,2,3,0,0.427,1,0
18,2,free,1,30,motor,2,2,1,0.159,2,0
18,2,free,1,31,motor,6,6,1,0.686,1,0
18,2,free,1,32,motor,3,3,1,0.572,1,0
18,2,free,1,33,motor,4,4,1,0.291,1,0
18,2,free,1,34,motor,7,6,0,0.375,1,0
18,2,free,1,34,motor,7,7,1,0.074,2,0
18,2,free,1,35,motor,2,2,1,0.521,1,0
